id_user,email,category,hourly_price,employees,attention_hours,location,username,description,coordinates
7fbaf951-f7d7-489b-953c-f49c9ea67db8,JosefaSofiaMaestre925@whatthefish.info,Paseador de perros,6200,1,Martes y Jueves 8 a 16Miércoles a Viernes 8 a 17,"Pilar, Provincia de Buenos Aires, Argentina",Josefa Sofia Maestre,"Soy Josefa Sofia Maestre de Pilar, Provincia de Buenos Aires, Argentina",0101000000CBBC55D7A15241C0A33A1DC87A424DC0
ad6ca8ed-0028-4ffa-8198-d0b06303d32b,JuanEloyBarranco877@whatthefish.info,Carpintero,4700,2,Martes y Jueves 8 a 16Miércoles a Viernes 8 a 17,"Mar del Plata, Provincia de Buenos Aires, Argentina",Juan Eloy Barranco,"Soy Juan Eloy Barranco de Mar del Plata, Provincia de Buenos Aires, Argentina",0101000000342BDB87BC4541C01EA8531EDD3A4DC0
d29245cc-e7bc-423e-a4c7-32dcff5a5e76,MariaRocioMoreno686@whatthefish.info,Personal de limpieza,5500,2,Lunes a Viernes 8 a 17,"Liniers, Cdad. Autónoma de Buenos Aires, Argentina",Maria Rocio Moreno,"Soy Maria Rocio Moreno de Liniers, Cdad. Autónoma de Buenos Aires, Argentina",0101000000768D96033D5C41C00C8FFD2C96204DC0
ca083d03-1517-4a23-838c-06501ad06443,RafaelLujan868@whatthefish.info,Carpintero,5900,1,Martes a Viernes 12 a 19,"Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",Rafael Lujan,"Soy Rafael Lujan de Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",010100000048C2BE9D443C41C09DD7D825AA434DC0
2eb884dd-1f72-4cf8-9a8f-7f4d06fa83b0,MariaIsabelSastre51@whatthefish.info,Electricista,6700,1,Martes y Jueves 8 a 16Miércoles a Viernes 8 a 17,"Tigre, Provincia de Buenos Aires, Argentina",Maria Isabel Sastre,"Soy Maria Isabel Sastre de Tigre, Provincia de Buenos Aires, Argentina",0101000000F2D077B7B20043C0607825C973C54CC0
cbda3a43-0581-42ff-88ae-6eab5091db99,LuisDominguez990@whatthefish.info,Plomero,2700,1,Martes a Viernes 12 a 19,"La Matanza, Provincia de Buenos Aires, Argentina",Luis Dominguez,"Soy Luis Dominguez de La Matanza, Provincia de Buenos Aires, Argentina",010100000029EB3713D37541C0047289230FFA4CC0
7c9a6568-2076-4397-af69-6a45987a38b8,LuisPons199@whatthefish.info,Herrero,3000,1,Lunes a Jueves 8 a 17,"San Isidro, Provincia de Buenos Aires, Argentina",Luis Pons,"Soy Luis Pons de San Isidro, Provincia de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
929b98d6-447d-4d83-9599-9c658534dcff,JesusCasanova989@whatthefish.info,Jardinero,4400,3,Lunes a Miércoles 8 a 17,"Belén de Escobar, Provincia de Buenos Aires, Argentina",Jesus Casanova,"Soy Jesus Casanova de Belén de Escobar, Provincia de Buenos Aires, Argentina",0101000000ECDADE6E492C41C07958A835CD654DC0
b27bdf3a-aa6f-42e9-b1ce-5c46cf4d4a1a,LuisRobertoGimenez698@whatthefish.info,Piletero,5000,3,Lunes a Viernes 8 a 17,"Mar del Plata, Provincia de Buenos Aires, Argentina",Luis Roberto Gimenez,"Soy Luis Roberto Gimenez de Mar del Plata, Provincia de Buenos Aires, Argentina",0101000000CDCAF6216F6141C097395D1613374DC0
94988fd4-c9bb-4f3e-9fc1-2dc678961b2a,AbdouRodriguez191@whatthefish.info,Paseador de perros,4600,2,Martes a Viernes 10 a 16,"Pilar, Provincia de Buenos Aires, Argentina",Abdou Rodriguez,"Soy Abdou Rodriguez de Pilar, Provincia de Buenos Aires, Argentina",0101000000A988D349B63841C0B70A62A06B474DC0
7f4b6cc5-5542-4a01-a712-c9b74e990747,JohannaPaolaBalsa641@whatthefish.info,Personal de limpieza,3700,2,Martes a Viernes 10 a 16,"Lanús, Provincia de Buenos Aires, Argentina",Johanna Paola Balsa,"Soy Johanna Paola Balsa de Lanús, Provincia de Buenos Aires, Argentina",0101000000ECDADE6E492C41C07958A835CD654DC0
681f1342-e277-4d3a-8880-131651637bda,ManuelMartinez897@whatthefish.info,Herrero,2700,1,Martes a Viernes 12 a 19,"Palermo, Cdad. Autónoma de Buenos Aires, Argentina",Manuel Martinez,"Soy Manuel Martinez de Palermo, Cdad. Autónoma de Buenos Aires, Argentina",0101000000CDCAF6216F6141C097395D1613374DC0
b1da92e4-b6df-45fe-9da1-82e84ca9a893,CarlosMartinez902@whatthefish.info,Electricista,2000,3,Miércoles a Viernes 9 a 15,"Campana, Provincia de Buenos Aires, Argentina",Carlos Martinez,"Soy Carlos Martinez de Campana, Provincia de Buenos Aires, Argentina",0101000000A86DC328082A41C0098CF50D4C7E4DC0
6fb9fe31-6531-4e33-9675-284158addd93,FrutosSanz951@whatthefish.info,Electricista,2100,3,Lunes a Viernes 9 a 15,"Pilar, Provincia de Buenos Aires, Argentina",Frutos Sanz,"Soy Frutos Sanz de Pilar, Provincia de Buenos Aires, Argentina",0101000020E6100000A1D79FC4E71441C0B70C384BC97A4DC0
0183879c-623c-4515-8be0-c3057f358570,CarolinaZorrilla114@whatthefish.info,Carpintero,2800,3,Miércoles a Viernes 13 a 18,"Olivos, Provincia de Buenos Aires, Argentina",Carolina Zorrilla,"Soy Carolina Zorrilla de Olivos, Provincia de Buenos Aires, Argentina",0101000000ECDADE6E492C41C07958A835CD654DC0
1bb7de62-d02e-443c-a9e4-ed4fb09fc405,JoseCarlosJuaneda195@whatthefish.info,Electricista,3400,2,Miércoles a Viernes 8 a 13,"Palermo, Cdad. Autónoma de Buenos Aires, Argentina",Jose Carlos Juaneda,"Soy Jose Carlos Juaneda de Palermo, Cdad. Autónoma de Buenos Aires, Argentina",0101000000CA8B4CC0AF3B41C0F08AE07F2B754DC0
b9da7d64-04d8-49a9-ad00-7a596852f8d9,OlgaFernandez165@whatthefish.info,Plomero,4000,2,Miércoles a Viernes 13 a 18,"Belén de Escobar, Provincia de Buenos Aires, Argentina",Olga Fernandez,"Soy Olga Fernandez de Belén de Escobar, Provincia de Buenos Aires, Argentina",0101000000342BDB87BC4541C01EA8531EDD3A4DC0
65f5f8c7-fda4-431c-9a1d-96e477378e0d,EvaMariaFernandez38@whatthefish.info,Técnico de heladeras,3700,2,Lunes a Jueves 10 a 17,"Lanús, Provincia de Buenos Aires, Argentina",Eva Maria Fernandez,"Soy Eva Maria Fernandez de Lanús, Provincia de Buenos Aires, Argentina",0101000000BEA3C684985141C02BDB87BCE53A4DC0
db80a840-0d1d-4fd3-921c-b4816bc3a83e,MariaDoloresMarques490@whatthefish.info,Respostero,7000,3,Miércoles a Viernes 8 a 13,"Lomas de Zamora, Provincia de Buenos Aires, Argentina",Maria Dolores Marques,"Soy Maria Dolores Marques de Lomas de Zamora, Provincia de Buenos Aires, Argentina",0101000000FCA886FD9E5441C0A4E194B9F92E4DC0
cb72448b-2ff3-4968-a69e-c54c24ce6aff,HugoGarcia914@whatthefish.info,Gasista,7500,1,Lunes a Viernes 8 a 17,"San Fernando, Provincia de Buenos Aires, Argentina",Hugo Garcia,"Soy Hugo Garcia de San Fernando, Provincia de Buenos Aires, Argentina",0101000000CBF27519FE4941C0D0285DFA97364DC0
5f231f58-94ec-4ce7-badb-cc60c4f498a3,OliviaCabrera469@whatthefish.info,Carpintero,2900,1,Miércoles a Viernes 8 a 13,"San Martín, Provincia de Buenos Aires, Argentina",Olivia Cabrera,"Soy Olivia Cabrera de San Martín, Provincia de Buenos Aires, Argentina",0101000000768D96033D5C41C00C8FFD2C96204DC0
17e9e2b8-e8be-45ad-a258-403ee16782f9,MariaLourdesGarcia193@whatthefish.info,Albañil,7000,1,Lunes a Viernes 9 a 15,"Campana, Provincia de Buenos Aires, Argentina",Maria Lourdes Garcia,"Soy Maria Lourdes Garcia de Campana, Provincia de Buenos Aires, Argentina",0101000000CBF27519FE4941C0D0285DFA97364DC0
f5edc17a-8549-4c2e-93cc-7832d7306e41,PauMuñoz73@whatthefish.info,Carpintero,7200,2,Martes a Viernes 12 a 19,"Zárate, Provincia de Buenos Aires, Argentina",Pau Muñoz,"Soy Pau Muñoz de Zárate, Provincia de Buenos Aires, Argentina",010100000048C2BE9D443C41C09DD7D825AA434DC0
72cd9d25-5b6b-40e6-a485-a7c2bd3c17f1,EmeritaMontenegro536@whatthefish.info,Técnico de heladeras,2900,2,Lunes a Viernes 10 a 15,"San Fernando, Provincia de Buenos Aires, Argentina",Emerita Montenegro,"Soy Emerita Montenegro de San Fernando, Provincia de Buenos Aires, Argentina",0101000000FCA886FD9E5441C0A4E194B9F92E4DC0
4b7e5018-b9b9-42b2-a5e5-bfddef023df1,AinhoaRivas290@whatthefish.info,Paseador de perros,5300,2,Lunes y Viernes 7 a 19,"Avellaneda, Provincia de Buenos Aires, Argentina",Ainhoa Rivas,"Soy Ainhoa Rivas de Avellaneda, Provincia de Buenos Aires, Argentina",0101000000CBBC55D7A15241C0A33A1DC87A424DC0
dd2b41f7-945d-4ff6-bf8b-9e2cd57af436,AngelsCerqueira49@whatthefish.info,Técnico de aires acondicionados,2900,2,Miércoles y Viernes 8 a 21,"Avellaneda, Provincia de Buenos Aires, Argentina",Angels Cerqueira,"Soy Angels Cerqueira de Avellaneda, Provincia de Buenos Aires, Argentina",0101000000F2D077B7B20043C0607825C973C54CC0
a9b96603-1332-4b87-8d99-c3bc117190e5,IsidoroBaños479@whatthefish.info,Bicicletero,2800,2,Miércoles a Viernes 9 a 15,"Los Cardales, Provincia de Buenos Aires, Argentina",Isidoro Baños,"Soy Isidoro Baños de Los Cardales, Provincia de Buenos Aires, Argentina",0101000000768D96033D5C41C00C8FFD2C96204DC0
233020c1-a0cb-48ee-9690-d2d835140bd1,AlejandroMiguelMarrodan878@whatthefish.info,Cerrajero,4200,2,Lunes a Viernes 10 a 15,"Merlo, Provincia de Buenos Aires, Argentina",Alejandro Miguel Marrodan,"Soy Alejandro Miguel Marrodan de Merlo, Provincia de Buenos Aires, Argentina",0101000000448655BC915541C025E99AC9375D4DC0
e6a31f8f-f2b6-4f62-b56d-91c5a9d889f0,JordiBaena534@whatthefish.info,Electricista,7200,1,Lunes a Miércoles 8 a 17,"Campana, Provincia de Buenos Aires, Argentina",Jordi Baena,"Soy Jordi Baena de Campana, Provincia de Buenos Aires, Argentina",0101000000A988D349B63841C0B70A62A06B474DC0
895fe1ad-1d3c-4204-af93-2858b1d97c1b,ArturoPeraza803@whatthefish.info,Plomero,3200,1,Lunes a Jueves 8 a 17,"Merlo, Provincia de Buenos Aires, Argentina",Arturo Peraza,"Soy Arturo Peraza de Merlo, Provincia de Buenos Aires, Argentina",0101000000768D96033D5C41C00C8FFD2C96204DC0
17208033-0996-4d0e-ade4-6e8ed858cd5e,MariaPilarPerez301@whatthefish.info,Personal de limpieza,2600,3,Jueves y Viernes 12 a 17,"Flores, Cdad. Autónoma de Buenos Aires, Argentina",Maria Pilar Perez,"Soy Maria Pilar Perez de Flores, Cdad. Autónoma de Buenos Aires, Argentina",0101000000CBBC55D7A15241C0A33A1DC87A424DC0
10b12556-d578-44e5-80da-10f7873a42e1,JuanLopez290@whatthefish.info,Piletero,3200,3,Lunes a Miércoles 11 a 19,"Merlo, Provincia de Buenos Aires, Argentina",Juan Lopez,"Soy Juan Lopez de Merlo, Provincia de Buenos Aires, Argentina",0101000000D671FC50693641C0DB3521AD314A4DC0
3eeb744e-d041-40ca-878f-fb0d31468179,DanielCalvera629@whatthefish.info,Gasista,5700,1,Lunes a Jueves 10 a 17,"Mar del Plata, Provincia de Buenos Aires, Argentina",Daniel Calvera,"Soy Daniel Calvera de Mar del Plata, Provincia de Buenos Aires, Argentina",0101000000AB3E575BB14941C003250516C0444DC0
b12af7bb-abb7-4c06-8d7b-3ed11a51513e,JuanDominguez819@whatthefish.info,Carpintero,5400,1,Martes a Viernes 12 a 19,"Liniers, Cdad. Autónoma de Buenos Aires, Argentina",Juan Dominguez,"Soy Juan Dominguez de Liniers, Cdad. Autónoma de Buenos Aires, Argentina",0101000000342BDB87BC4541C01EA8531EDD3A4DC0
ba6a2554-bd06-440c-a700-5943c99e54d0,LuciaHidalgo822@whatthefish.info,Cuidador de niños,5500,2,Martes a Viernes 12 a 19,"Palermo, Cdad. Autónoma de Buenos Aires, Argentina",Lucia Hidalgo,"Soy Lucia Hidalgo de Palermo, Cdad. Autónoma de Buenos Aires, Argentina",0101000000A86DC328082A41C0098CF50D4C7E4DC0
3341de79-e28f-4f43-9c48-f7bde1e69960,MartaMartinez729@whatthefish.info,Piletero,5000,1,Lunes a Viernes 8 a 16,"Los Cardales, Provincia de Buenos Aires, Argentina",Marta Martinez,"Soy Marta Martinez de Los Cardales, Provincia de Buenos Aires, Argentina",010100000048C2BE9D443C41C09DD7D825AA434DC0
7128b521-3fbf-4348-9ffd-03ae7c19f201,MariaJesusSargues32@whatthefish.info,Herrero,3300,3,Lunes a Jueves 10 a 17,"San Martín, Provincia de Buenos Aires, Argentina",Maria Jesus Sargues,"Soy Maria Jesus Sargues de San Martín, Provincia de Buenos Aires, Argentina",0101000000D671FC50693641C0DB3521AD314A4DC0
cdbe01c1-10fc-460c-a9ad-cb9fc3cc7fce,MicheleSanchez277@whatthefish.info,Técnico de aires acondicionados,7200,1,Lunes a Jueves 8 a 17,"San Isidro, Provincia de Buenos Aires, Argentina",Michele Sanchez,"Soy Michele Sanchez de San Isidro, Provincia de Buenos Aires, Argentina",01010000007061DD78775A41C04703780B24324DC0
35c848c4-2d30-4e36-9e6f-23c0d8c266bf,ImanolSantome658@whatthefish.info,Plomero,5800,3,Jueves y Viernes 12 a 17,"Quilmes, Provincia de Buenos Aires, Argentina",Imanol Santome,"Soy Imanol Santome de Quilmes, Provincia de Buenos Aires, Argentina",010100000048C2BE9D443C41C09DD7D825AA434DC0
40faafcc-d00c-4258-b11c-deb3ed8f929a,GenmaGomez882@whatthefish.info,Masajista,3500,3,Lunes a Viernes 9 a 15,"Lomas de Zamora, Provincia de Buenos Aires, Argentina",Genma Gomez,"Soy Genma Gomez de Lomas de Zamora, Provincia de Buenos Aires, Argentina",0101000000A988D349B63841C0B70A62A06B474DC0
38d57990-ff89-46f0-bbab-1a7b487a354b,AscensionSanchez219@whatthefish.info,Respostero,6600,2,Lunes a Viernes 8 a 16,"San Isidro, Provincia de Buenos Aires, Argentina",Ascension Sanchez,"Soy Ascension Sanchez de San Isidro, Provincia de Buenos Aires, Argentina",010100000055F833BC594141C0193A7650893F4DC0
9a38468b-4877-443a-9ab9-ffa9fb097245,FranciscoSun371@whatthefish.info,Albañil,7500,2,Miércoles y Viernes 8 a 21,"Campana, Provincia de Buenos Aires, Argentina",Francisco Sun,"Soy Francisco Sun de Campana, Provincia de Buenos Aires, Argentina",0101000000CBBC55D7A15241C0A33A1DC87A424DC0
59d15e0b-0d29-4df3-966d-7b56f3feb63f,DanielBeltran621@whatthefish.info,Carpintero,4900,1,Jueves y Viernes 12 a 17,"Mar del Plata, Provincia de Buenos Aires, Argentina",Daniel Beltran,"Soy Daniel Beltran de Mar del Plata, Provincia de Buenos Aires, Argentina",0101000000CA8B4CC0AF3B41C0F08AE07F2B754DC0
63e699a9-52fd-4725-a8a6-c8fe37ec968e,JuanPedroSierra7@whatthefish.info,Gasista,7400,2,Lunes a Viernes 9 a 15,"Quilmes, Provincia de Buenos Aires, Argentina",Juan Pedro Sierra,"Soy Juan Pedro Sierra de Quilmes, Provincia de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
b015ff18-c892-4ffc-bb30-7142e249b428,NasrallahBorras855@whatthefish.info,Electricista,2200,1,Martes y Viernes 8 a 20,"Quilmes, Provincia de Buenos Aires, Argentina",Nasrallah Borras,"Soy Nasrallah Borras de Quilmes, Provincia de Buenos Aires, Argentina",010100000029EB3713D37541C0047289230FFA4CC0
969dfd2f-a30d-4ff9-ab0b-7cbd4569a3db,IlenaGarcia976@whatthefish.info,Personal de limpieza,5600,2,Jueves y Viernes 10 a 17,"Avellaneda, Provincia de Buenos Aires, Argentina",Ilena Garcia,"Soy Ilena Garcia de Avellaneda, Provincia de Buenos Aires, Argentina",0101000000448655BC915541C025E99AC9375D4DC0
244ecb89-0b98-41b2-9de6-665d7737ade1,LuciaRomeu6@whatthefish.info,Técnicos de motos,5000,3,Lunes a Viernes 10 a 15,"San Fernando, Provincia de Buenos Aires, Argentina",Lucia Romeu,"Soy Lucia Romeu de San Fernando, Provincia de Buenos Aires, Argentina",0101000000768D96033D5C41C00C8FFD2C96204DC0
625f61ad-a2ed-4330-9d56-28ea7c24075e,EnriqueCabaleiro533@whatthefish.info,Técnicos de motos,7000,2,Lunes a Viernes 8 a 17,"Avellaneda, Provincia de Buenos Aires, Argentina",Enrique Cabaleiro,"Soy Enrique Cabaleiro de Avellaneda, Provincia de Buenos Aires, Argentina",0101000000ECDADE6E492C41C07958A835CD654DC0
b4e4f7cc-a5a2-4223-81cb-4df9715a33ed,CarlaLopez325@whatthefish.info,Personal de limpieza,6600,1,Lunes a Jueves 8 a 17,"Tigre, Provincia de Buenos Aires, Argentina",Carla Lopez,"Soy Carla Lopez de Tigre, Provincia de Buenos Aires, Argentina",010100000055F833BC594141C0193A7650893F4DC0
14444007-c65e-4a8f-a078-33cf1445981f,JoseAntonioMoles963@whatthefish.info,Técnico de autos,7600,3,Miércoles a Viernes 13 a 18,"San Isidro, Provincia de Buenos Aires, Argentina",Jose Antonio Moles,"Soy Jose Antonio Moles de San Isidro, Provincia de Buenos Aires, Argentina",0101000000768D96033D5C41C00C8FFD2C96204DC0
65cc3649-0e27-4cee-8e36-9fb2d53633b0,SaraSanchez857@whatthefish.info,Técnicos de motos,6400,1,Martes a Viernes 10 a 16,"San Fernando, Provincia de Buenos Aires, Argentina",Sara Sanchez,"Soy Sara Sanchez de San Fernando, Provincia de Buenos Aires, Argentina",0101000000BEA3C684985141C02BDB87BCE53A4DC0
28a2e4e8-82d9-44a9-97c2-8761a7d397c1,PilarMariaMarin318@whatthefish.info,Masajista,6300,3,Miércoles a Viernes 9 a 15,"San Isidro, Provincia de Buenos Aires, Argentina",Pilar Maria Marin,"Soy Pilar Maria Marin de San Isidro, Provincia de Buenos Aires, Argentina",0101000000ECDADE6E492C41C07958A835CD654DC0
a970d917-df20-4492-ac81-de1628135202,EmilioBruno25@whatthefish.info,Respostero,6600,3,Lunes a Jueves 8 a 17,"Flores, Cdad. Autónoma de Buenos Aires, Argentina",Emilio Bruno,"Soy Emilio Bruno de Flores, Cdad. Autónoma de Buenos Aires, Argentina",0101000000CA8B4CC0AF3B41C0F08AE07F2B754DC0
2fdd4da9-9246-4e72-8ccd-ffecfed5e949,JuanPedroSaenz377@whatthefish.info,Herrero,3900,3,Miércoles a Viernes 9 a 15,"Quilmes, Provincia de Buenos Aires, Argentina",Juan Pedro Saenz,"Soy Juan Pedro Saenz de Quilmes, Provincia de Buenos Aires, Argentina",0101000000CDCAF6216F6141C097395D1613374DC0
a8bc5b60-876f-4196-9daf-4bd34f273e5f,HegoiCorvillo328@whatthefish.info,Plomero,5500,2,Jueves y Viernes 10 a 17,"Núñez, Cdad. Autónoma de Buenos Aires, Argentina",Hegoi Corvillo,"Soy Hegoi Corvillo de Núñez, Cdad. Autónoma de Buenos Aires, Argentina",0101000000CDCAF6216F6141C097395D1613374DC0
6abfa193-4bc1-4a22-8725-351095d6b0f2,PedroBenyaich43@whatthefish.info,Cerrajero,2800,1,Lunes a Jueves 10 a 17,"Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",Pedro Benyaich,"Soy Pedro Benyaich de Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
c8fa6177-c0ea-4e49-8419-4c536063fd13,OscarPuchol587@whatthefish.info,Técnicos de motos,6200,2,Lunes a Jueves 8 a 17,"San Fernando, Provincia de Buenos Aires, Argentina",Oscar Puchol,"Soy Oscar Puchol de San Fernando, Provincia de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
2328163c-681d-490a-8992-a123201a5d28,JulenNava97@whatthefish.info,Paseador de perros,7300,1,Lunes a Viernes 9 a 15,"Mar del Plata, Provincia de Buenos Aires, Argentina",Julen Nava,"Soy Julen Nava de Mar del Plata, Provincia de Buenos Aires, Argentina",010100000048C2BE9D443C41C09DD7D825AA434DC0
6a025961-c35a-4cd0-be8b-dc6935a401fc,VictorMartinez746@whatthefish.info,Piletero,7900,1,Lunes a Miércoles 8 a 17,"Flores, Cdad. Autónoma de Buenos Aires, Argentina",Victor Martinez,"Soy Victor Martinez de Flores, Cdad. Autónoma de Buenos Aires, Argentina",0101000000CDCAF6216F6141C097395D1613374DC0
c85f9505-4be3-4f1b-b324-67730b673ac7,AmaliaRuiz202@whatthefish.info,Cuidador de niños,6200,1,Lunes y Viernes 7 a 19,"Avellaneda, Provincia de Buenos Aires, Argentina",Amalia Ruiz,"Soy Amalia Ruiz de Avellaneda, Provincia de Buenos Aires, Argentina",010100000029EB3713D37541C0047289230FFA4CC0
d6999c6c-15e4-457c-aa18-8b74adc744b1,NicolasBravo821@whatthefish.info,Carpintero,6100,1,Lunes a Jueves 8 a 17,"Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",Nicolas Bravo,"Soy Nicolas Bravo de Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",0101000000CDCAF6216F6141C097395D1613374DC0
0b7613b7-2a2c-4ac5-9052-031303d94ad8,JosepRamonConrado233@whatthefish.info,Pintor,2300,2,Martes a Viernes 10 a 16,"Núñez, Cdad. Autónoma de Buenos Aires, Argentina",Josep Ramon Conrado,"Soy Josep Ramon Conrado de Núñez, Cdad. Autónoma de Buenos Aires, Argentina",0101000000A988D349B63841C0B70A62A06B474DC0
4b3e66d4-c197-47c6-9a1e-57e3b836e5ff,AnaMariaMuñoz252@whatthefish.info,Personal de limpieza,6900,3,Lunes y Martes 8 a 17,"San Martín, Provincia de Buenos Aires, Argentina",Ana Maria Muñoz,"Soy Ana Maria Muñoz de San Martín, Provincia de Buenos Aires, Argentina",0101000000969350FA420C41C03AEAE8B81A834DC0
54293c03-7e03-42cc-aa84-348b90ac11a3,NataliaRoman324@whatthefish.info,Técnico de aires acondicionados,4100,3,Martes a Viernes 10 a 16,"Belén de Escobar, Provincia de Buenos Aires, Argentina",Natalia Roman,"Soy Natalia Roman de Belén de Escobar, Provincia de Buenos Aires, Argentina",0101000000CBF27519FE4941C0D0285DFA97364DC0
04012e87-fdb3-41c9-8068-8f87ea694d97,JesusAlmazan937@whatthefish.info,Herrero,6000,1,Lunes a Viernes 10 a 15,"Liniers, Cdad. Autónoma de Buenos Aires, Argentina",Jesus Almazan,"Soy Jesus Almazan de Liniers, Cdad. Autónoma de Buenos Aires, Argentina",010100000055F833BC594141C0193A7650893F4DC0
0ab8c135-e464-41f4-86d4-369165a6afce,DulceMariaOdero599@whatthefish.info,Cuidador de niños,3100,3,Lunes y Viernes 7 a 19,"Palermo, Cdad. Autónoma de Buenos Aires, Argentina",Dulce Maria Odero,"Soy Dulce Maria Odero de Palermo, Cdad. Autónoma de Buenos Aires, Argentina",0101000000F2D077B7B20043C0607825C973C54CC0
b4f04308-7aeb-4230-87d7-bdb0da7c78cc,LuisJavierGalvan681@whatthefish.info,Respostero,4000,1,Miércoles a Viernes 13 a 18,"San Isidro, Provincia de Buenos Aires, Argentina",Luis Javier Galvan,"Soy Luis Javier Galvan de San Isidro, Provincia de Buenos Aires, Argentina",0101000000969350FA420C41C03AEAE8B81A834DC0
3050758b-16a5-4eba-ae5c-1f2e50a935bc,EvelynAlvarez520@whatthefish.info,Piletero,3700,3,Lunes a Viernes 8 a 16,"Lanús, Provincia de Buenos Aires, Argentina",Evelyn Alvarez,"Soy Evelyn Alvarez de Lanús, Provincia de Buenos Aires, Argentina",0101000000A86DC328082A41C0098CF50D4C7E4DC0
6d975a59-4c3c-421f-9fd4-3ea354eb4d38,BernardinoGonzalez506@whatthefish.info,Respostero,5700,2,Lunes a Viernes 9 a 15,"Pilar, Provincia de Buenos Aires, Argentina",Bernardino Gonzalez,"Soy Bernardino Gonzalez de Pilar, Provincia de Buenos Aires, Argentina",0101000000BEA3C684985141C02BDB87BCE53A4DC0
9be0f48c-48ff-4b5a-9ff7-56cb80cf8f9b,KevinGarcia621@whatthefish.info,Electricista,4900,3,Jueves y Viernes 10 a 17,"La Plata, Provincia de Buenos Aires, Argentina",Kevin Garcia,"Soy Kevin Garcia de La Plata, Provincia de Buenos Aires, Argentina",010100000029EB3713D37541C0047289230FFA4CC0
9598b8ae-3c06-458d-8ef3-01db36423fba,VeronicaRegidor74@whatthefish.info,Técnico de aires acondicionados,3000,1,Lunes a Jueves 8 a 17,"Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",Veronica Regidor,"Soy Veronica Regidor de Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",0101000000D671FC50693641C0DB3521AD314A4DC0
13dc6a2c-1258-44a4-9ed2-6f442ad78702,IsmaelCastaño705@whatthefish.info,Plomero,6200,1,Lunes y Viernes 7 a 19,"Zárate, Provincia de Buenos Aires, Argentina",Ismael Castaño,"Soy Ismael Castaño de Zárate, Provincia de Buenos Aires, Argentina",01010000007061DD78775A41C04703780B24324DC0
427bd5f4-05ed-4503-bdc3-29f8f02f7a96,AgustiMejia38@whatthefish.info,Técnico de heladeras,5400,3,Martes y Jueves 8 a 16Miércoles a Viernes 8 a 17,"San Isidro, Provincia de Buenos Aires, Argentina",Agusti Mejia,"Soy Agusti Mejia de San Isidro, Provincia de Buenos Aires, Argentina",0101000000448655BC915541C025E99AC9375D4DC0
18507cc3-b753-49fb-a439-262751e3dc57,JoseIgnacioLopez397@whatthefish.info,Piletero,3800,2,Miércoles a Viernes 13 a 18,"Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",Jose Ignacio Lopez,"Soy Jose Ignacio Lopez de Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",0101000000BEA3C684985141C02BDB87BCE53A4DC0
8f75cc32-378b-4ad0-86a3-e02b2194bd9c,MartaSeara803@whatthefish.info,Paseador de perros,2500,2,Jueves y Viernes 8 a 17,"La Plata, Provincia de Buenos Aires, Argentina",Marta Seara,"Soy Marta Seara de La Plata, Provincia de Buenos Aires, Argentina",0101000000AB3E575BB14941C003250516C0444DC0
bffdc41e-e8d3-41a2-a7a1-06935279396c,PabloSerna925@whatthefish.info,Electricista,7500,2,Miércoles a Viernes 8 a 13,"Olivos, Provincia de Buenos Aires, Argentina",Pablo Serna,"Soy Pablo Serna de Olivos, Provincia de Buenos Aires, Argentina",0101000000AB3E575BB14941C003250516C0444DC0
6ebfa003-3fb7-4d26-a5a6-058ed9b89e9b,AsuncionGaja987@whatthefish.info,Personal de limpieza,6800,1,Jueves y Viernes 10 a 17,"La Plata, Provincia de Buenos Aires, Argentina",Asuncion Gaja,"Soy Asuncion Gaja de La Plata, Provincia de Buenos Aires, Argentina",010100000066DCD440F34741C0596DFE5F753A4DC0
8c236077-a08f-480c-91a6-d6724cb560cb,HabibouRojo955@whatthefish.info,Gasista,4400,2,Jueves y Viernes 12 a 17,"Núñez, Cdad. Autónoma de Buenos Aires, Argentina",Habibou Rojo,"Soy Habibou Rojo de Núñez, Cdad. Autónoma de Buenos Aires, Argentina",0101000000969350FA420C41C03AEAE8B81A834DC0
3676cb3d-9a78-4e5d-a595-7eaa092922a4,ManuelVela952@whatthefish.info,Piletero,7300,1,Lunes a Viernes 9 a 15,"San Martín, Provincia de Buenos Aires, Argentina",Manuel Vela,"Soy Manuel Vela de San Martín, Provincia de Buenos Aires, Argentina",010100000029EB3713D37541C0047289230FFA4CC0
